id,destination_name,city,state_region,country,category,description,best_time_to_visit,average_budget,safety_score,popularity_score,latitude,longitude,image_url
e35c16ec-d93f-4afd-838f-76d2391ee3de,Seoul,Seoul,Seoul,South Korea,city,"Vibrant urban destination with culture, cuisine, and nightlife.",Nov-Feb,13339,8.3,6.4,37.5849,127.0086,https://images.unsplash.com/photo-1477959858617-67f85cf4f1df?w=800
530f9e53-b16e-48c5-b3eb-3fc209534aa0,Jeju Island,Jeju Island,Jeju,South Korea,island,Tropical island paradise with turquoise waters.,Year-round,17691,6.9,7.1,33.4867,126.5318,https://images.unsplash.com/photo-1506197603052-3cc9c3a201bd?w=800
344f94cb-ffba-483e-87a5-928ca890cf9b,Beijing,Beijing,Beijing,China,heritage,Historic destination with ancient monuments and architectural marvels.,Apr-Jun,6207,8.9,8.9,39.8648,116.4535,https://images.unsplash.com/photo-1524492412937-b28074a5d7da?w=800
63c9118f-e203-4cc5-9298-549fe1742366,Shanghai,Shanghai,Shanghai,China,city,"Vibrant urban destination with culture, cuisine, and nightlife.",Jul-Sep,33177,6.1,5.8,31.2326,121.4887,https://images.unsplash.com/photo-1477959858617-67f85cf4f1df?w=800
61b53389-5071-4152-b771-81bb60718386,Hong Kong,Hong Kong,Hong Kong,China,city,"Vibrant urban destination with culture, cuisine, and nightlife.",Year-round,36483,9.2,8.7,22.3158,114.202,https://images.unsplash.com/photo-1477959858617-67f85cf4f1df?w=800
5dd92212-4f81-4ffd-b2d8-85d61266f2bd,Colombo,Colombo,Sri Lanka,Sri Lanka,city,"Vibrant urban destination with culture, cuisine, and nightlife.",Year-round,18794,6.8,6.2,6.9706,79.8391,https://images.unsplash.com/photo-1477959858617-67f85cf4f1df?w=800
8cec7529-b856-478a-828d-8b2ea8ee9d1a,Sigiriya,Sigiriya,Sri Lanka,Sri Lanka,heritage,Historic destination with ancient monuments and architectural marvels.,Jul-Sep,9995,8.5,7.7,7.9738,80.7439,https://images.unsplash.com/photo-1524492412937-b28074a5d7da?w=800
2bdb8770-1da6-406f-a5a6-a7125245e4c7,Kathmandu,Kathmandu,Bagmati,Nepal,heritage,Historic destination with ancient monuments and architectural marvels.,Jul-Sep,19942,6.8,7.3,27.7027,85.2998,https://images.unsplash.com/photo-1524492412937-b28074a5d7da?w=800
723fd513-45f5-4860-8e6a-e7c46a7e8b65,Pokhara,Pokhara,Gandaki,Nepal,nature,Pristine natural destination with lush landscapes and wildlife.,Apr-Jun,14767,8.3,6.3,28.1606,84.0304,https://images.unsplash.com/photo-1441974231531-c6227db76b6e?w=800
9997edb3-457c-4edf-a535-c4f84febc3e0,Dubai,Dubai,Dubai,UAE,city,"Vibrant urban destination with culture, cuisine, and nightlife.",Oct-Mar,17908,8.4,7.3,25.2306,55.2899,https://images.unsplash.com/photo-1477959858617-67f85cf4f1df?w=800
054fe175-8461-44a6-b438-d6190844c5c5,Abu Dhabi,Abu Dhabi,Abu Dhabi,UAE,city,"Vibrant urban destination with culture, cuisine, and nightlife.",Jul-Sep,24685,8.7,5.4,24.4261,54.3965,https://images.unsplash.com/photo-1477959858617-67f85cf4f1df?w=800
4db8a8e7-276c-45bf-9104-add7ac5b52e0,Istanbul,Istanbul,Istanbul,Turkey,heritage,Historic destination with ancient monuments and architectural marvels.,Apr-Jun,16878,7.8,7.3,41.0113,28.971,https://images.unsplash.com/photo-1524492412937-b28074a5d7da?w=800
440fa70c-110a-45f8-bc8f-0a65858157f6,Cappadocia,Cappadocia,Nevsehir,Turkey,adventure,"Thrilling destination for trekking, skiing, and adventure sports.",Year-round,18839,6.9,7.2,38.6238,34.802,https://images.unsplash.com/photo-1551632811-561732d1e306?w=800
2be62015-5037-4e79-8a1e-94367e0f63d6,Marrakech,Marrakech,Marrakech,Morocco,heritage,Historic destination with ancient monuments and architectural marvels.,Nov-Feb,11169,6.0,7.6,31.6557,-8.0126,https://images.unsplash.com/photo-1524492412937-b28074a5d7da?w=800
29d1bcf4-70c3-4c28-97ef-80e787656fd6,Cairo,Cairo,Cairo,Egypt,heritage,Historic destination with ancient monuments and architectural marvels.,Nov-Feb,18101,7.4,8.5,30.0921,31.2382,https://images.unsplash.com/photo-1524492412937-b28074a5d7da?w=800
f3f0d19a-4ed9-4d35-a99c-9cb6d8eb7e34,Petra,Petra,Jordan,Jordan,heritage,Historic destination with ancient monuments and architectural marvels.,Apr-Jun,7647,8.8,6.4,30.3146,35.4246,https://images.unsplash.com/photo-1524492412937-b28074a5d7da?w=800
a5647c17-b377-42e4-ae7e-7ea2dfea9c2e,Paris,Paris,France,France,city,"Vibrant urban destination with culture, cuisine, and nightlife.",Year-round,14147,6.6,9.7,48.8619,2.3719,https://images.unsplash.com/photo-1477959858617-67f85cf4f1df?w=800
e3c2a4e3-a774-458d-bc97-e65b7ed3c154,Rome,Rome,Lazio,Italy,heritage,Historic destination with ancient monuments and architectural marvels.,Nov-Feb,16450,9.0,7.4,41.9401,12.5038,https://images.unsplash.com/photo-1524492412937-b28074a5d7da?w=800
9b1e2c39-9422-432f-8502-15d11beebac3,Venice,Venice,Veneto,Italy,heritage,Historic destination with ancient monuments and architectural marvels.,Jul-Sep,13843,7.3,5.9,45.3959,12.3596,https://images.unsplash.com/photo-1524492412937-b28074a5d7da?w=800
942b8580-743b-4847-8166-79236df76094,Barcelona,Barcelona,Catalonia,Spain,city,"Vibrant urban destination with culture, cuisine, and nightlife.",Jul-Sep,13738,8.8,6.9,41.3425,2.1863,https://images.unsplash.com/photo-1477959858617-67f85cf4f1df?w=800
1e67a09d-1db4-4ec1-9ab9-63aee9140e8e,Santorini,Santorini,Greece,Greece,island,Tropical island paradise with turquoise waters.,Oct-Mar,24943,6.1,7.7,36.3736,25.5109,https://images.unsplash.com/photo-1506197603052-3cc9c3a201bd?w=800
c691f0ef-cfad-4ca6-920b-c26eb93d5ea8,Athens,Athens,Attica,Greece,heritage,Historic destination with ancient monuments and architectural marvels.,Oct-Mar,15143,8.6,7.9,38.0129,23.7001,https://images.unsplash.com/photo-1524492412937-b28074a5d7da?w=800
c45bf317-0353-47bf-afe0-fb82b6e8a7f8,Amsterdam,Amsterdam,Netherlands,Netherlands,city,"Vibrant urban destination with culture, cuisine, and nightlife.",Year-round,22464,7.3,7.1,52.4036,4.9531,https://images.unsplash.com/photo-1477959858617-67f85cf4f1df?w=800
22f81abb-2bd2-4619-8e02-fdf95f744e92,Berlin,Berlin,Germany,Germany,city,"Vibrant urban destination with culture, cuisine, and nightlife.",Apr-Jun,28632,8.0,7.9,52.544,13.4498,https://images.unsplash.com/photo-1477959858617-67f85cf4f1df?w=800
ac0faa09-de46-4794-b2f8-22f4a4cd8128,Vienna,Vienna,Austria,Austria,heritage,Historic destination with ancient monuments and architectural marvels.,Nov-Feb,16248,6.3,8.2,48.1739,16.3412,https://images.unsplash.com/photo-1524492412937-b28074a5d7da?w=800
84562072-ba33-46f0-8203-ff77a33bacf3,Prague,Prague,Czech Republic,Czech Republic,heritage,Historic destination with ancient monuments and architectural marvels.,Oct-Mar,8564,5.5,7.2,50.0849,14.4169,https://images.unsplash.com/photo-1524492412937-b28074a5d7da?w=800
d233b0d7-5f90-467b-9c61-2306526eb76e,Budapest,Budapest,Hungary,Hungary,heritage,Historic destination with ancient monuments and architectural marvels.,Nov-Feb,10720,8.3,8.4,47.4933,19.0589,https://images.unsplash.com/photo-1524492412937-b28074a5d7da?w=800
25888576-6da0-40d6-a9bb-20054af51dc6,Interlaken,Interlaken,Bern,Switzerland,adventure,"Thrilling destination for trekking, skiing, and adventure sports.",Apr-Jun,28481,7.9,8.9,46.6561,7.8247,https://images.unsplash.com/photo-1551632811-561732d1e306?w=800
164b290a-c1ff-4da4-aa3e-77758b38e0ed,London,London,England,United Kingdom,city,"Vibrant urban destination with culture, cuisine, and nightlife.",Nov-Feb,31221,6.1,6.3,51.4716,-0.1718,https://images.unsplash.com/photo-1477959858617-67f85cf4f1df?w=800
88e57ae9-bda3-4bc9-a26c-fedd8daa6922,Edinburgh,Edinburgh,Scotland,United Kingdom,heritage,Historic destination with ancient monuments and architectural marvels.,Apr-Jun,15749,8.5,7.7,55.9322,-3.2259,https://images.unsplash.com/photo-1524492412937-b28074a5d7da?w=800
966ac76d-1037-4c86-afb7-a9ffff312180,Lisbon,Lisbon,Portugal,Portugal,city,"Vibrant urban destination with culture, cuisine, and nightlife.",Apr-Jun,32928,7.1,6.3,38.7263,-9.1455,https://images.unsplash.com/photo-1477959858617-67f85cf4f1df?w=800
e955be55-f314-4dcc-acec-f28b3ee7c864,Reykjavik,Reykjavik,Iceland,Iceland,adventure,"Thrilling destination for trekking, skiing, and adventure sports.",Year-round,9306,9.1,8.5,64.157,-21.99,https://images.unsplash.com/photo-1551632811-561732d1e306?w=800
65cc2442-81bc-4073-b8d3-bc7045fb7bba,New York,New York,New York,USA,city,"Vibrant urban destination with culture, cuisine, and nightlife.",Nov-Feb,32095,8.8,7.8,40.7579,-73.956,https://images.unsplash.com/photo-1477959858617-67f85cf4f1df?w=800
02b85798-7bac-4e95-9238-e1a010c90b40,Los Angeles,Los Angeles,California,USA,city,"Vibrant urban destination with culture, cuisine, and nightlife.",Apr-Jun,28882,5.7,8.6,34.0493,-118.2285,https://images.unsplash.com/photo-1477959858617-67f85cf4f1df?w=800
f3708f77-7cbf-4bc7-a6b1-89ccc1f6db0e,Miami,Miami,Florida,USA,beach,Stunning coastal destination with golden sands and azure waters.,Apr-Jun,13947,9.5,7.1,25.7931,-80.1449,https://images.unsplash.com/photo-1507525428034-b723cf961d3e?w=800
8b28333c-69f1-4ebf-a7da-165f9769e740,Cancun,Cancun,Mexico,Mexico,beach,Stunning coastal destination with golden sands and azure waters.,Jul-Sep,19401,7.1,6.5,21.1224,-86.8854,https://images.unsplash.com/photo-1507525428034-b723cf961d3e?w=800
0f36e9d3-e00d-4257-b85b-295093e0ab5b,Rio de Janeiro,Rio de Janeiro,Rio,Brazil,city,"Vibrant urban destination with culture, cuisine, and nightlife.",Jul-Sep,32730,7.5,8.2,-22.9168,-43.1469,https://images.unsplash.com/photo-1477959858617-67f85cf4f1df?w=800
8185ba7b-d528-4421-bcb0-cbcc9e9974a8,Buenos Aires,Buenos Aires,Argentina,Argentina,city,"Vibrant urban destination with culture, cuisine, and nightlife.",Oct-Mar,24903,5.9,6.2,-34.6421,-58.3543,https://images.unsplash.com/photo-1477959858617-67f85cf4f1df?w=800
63fbfb58-d6c5-41f8-9c02-abd3c6aa848d,Machu Picchu,Machu Picchu,Cusco,Peru,heritage,Historic destination with ancient monuments and architectural marvels.,Year-round,19515,9.5,8.2,-13.1588,-72.5537,https://images.unsplash.com/photo-1524492412937-b28074a5d7da?w=800
f5c29072-7673-4444-a002-18e39ac74791,Cape Town,Cape Town,Western Cape,South Africa,city,"Vibrant urban destination with culture, cuisine, and nightlife.",Nov-Feb,26988,6.9,8.6,-33.9124,18.4501,https://images.unsplash.com/photo-1477959858617-67f85cf4f1df?w=800
331f7701-76a1-440a-8a06-395c9c63afe9,Nairobi,Nairobi,Nairobi,Kenya,city,"Vibrant urban destination with culture, cuisine, and nightlife.",Nov-Feb,18750,7.7,9.5,-1.2983,36.8417,https://images.unsplash.com/photo-1477959858617-67f85cf4f1df?w=800
b5740e98-d5b9-4a41-9f6e-5dd4bc9fd039,Zanzibar,Zanzibar,Tanzania,Tanzania,island,Tropical island paradise with turquoise waters.,Oct-Mar,16891,9.4,7.9,-6.192,39.1684,https://images.unsplash.com/photo-1506197603052-3cc9c3a201bd?w=800
b13b4813-d6b8-45ae-9a26-e7ff5561f0e8,Sydney,Sydney,New South Wales,Australia,city,"Vibrant urban destination with culture, cuisine, and nightlife.",Year-round,10448,7.7,5.4,-33.8196,151.2506,https://images.unsplash.com/photo-1477959858617-67f85cf4f1df?w=800
0e59aba5-abbc-4c0d-b987-0370fd248b15,Melbourne,Melbourne,Victoria,Australia,city,"Vibrant urban destination with culture, cuisine, and nightlife.",Jul-Sep,13849,8.1,5.7,-37.7703,144.9423,https://images.unsplash.com/photo-1477959858617-67f85cf4f1df?w=800
f5ee04ec-fb1a-4a4c-993f-99ada9d9fb88,Queenstown,Queenstown,Otago,New Zealand,adventure,"Thrilling destination for trekking, skiing, and adventure sports.",Apr-Jun,21614,8.8,9.7,-45.0568,168.6677,https://images.unsplash.com/photo-1551632811-561732d1e306?w=800
7d8c83dd-37bb-4a92-9ef0-195e72c16a6f,Maldives,Maldives,South Asia,Maldives,island,Tropical island paradise with turquoise waters.,Jul-Sep,27491,9.2,7.4,3.2407,73.2571,https://images.unsplash.com/photo-1506197603052-3cc9c3a201bd?w=800
3392b4e9-5105-4cac-8105-cb910db9e37f,Seychelles,Seychelles,Mahe,Seychelles,island,Tropical island paradise with turquoise waters.,Apr-Jun,42193,6.9,8.8,-4.7029,55.4423,https://images.unsplash.com/photo-1506197603052-3cc9c3a201bd?w=800
d86b486c-d732-4a14-8b0c-ddb138a7e978,Mauritius,Mauritius,Port Louis,Mauritius,island,Tropical island paradise with turquoise waters.,Apr-Jun,53465,7.8,8.2,-20.3119,57.5469,https://images.unsplash.com/photo-1506197603052-3cc9c3a201bd?w=800
073b8678-9854-47ac-9af8-9f3950d65f92,Goa (2),Goa,Goa,India,beach,Stunning coastal destination with golden sands and azure waters.,Jul-Sep,19309,6.8,8.7,15.287,74.1673,https://images.unsplash.com/photo-1507525428034-b723cf961d3e?w=800
bb596427-33d8-42e2-b459-05018e98c67f,Manali (2),Manali,Himachal Pradesh,India,hill_station,Scenic mountain retreat with breathtaking valley views.,Nov-Feb,16427,6.5,6.8,32.2752,77.1798,https://images.unsplash.com/photo-1506905925346-21bda4d32df4?w=800
46310dca-8881-43d9-84fd-3aec609b222b,Shimla (2),Shimla,Himachal Pradesh,India,hill_station,Scenic mountain retreat with breathtaking valley views.,Apr-Jun,17201,7.4,9.4,31.0929,77.2222,https://images.unsplash.com/photo-1506905925346-21bda4d32df4?w=800
dd29109d-54cc-4051-ac77-0c5aa72cfc3c,Dharamshala (2),Dharamshala,Himachal Pradesh,India,hill_station,Scenic mountain retreat with breathtaking valley views.,Nov-Feb,13115,9.4,5.6,32.2655,76.3066,https://images.unsplash.com/photo-1506905925346-21bda4d32df4?w=800
88049f45-6b63-4fd3-99c6-760ce91738bc,Kasol (2),Kasol,Himachal Pradesh,India,village,Charming rustic village with authentic local culture.,Oct-Mar,5606,5.9,9.4,31.9636,77.2789,https://images.unsplash.com/photo-1464822759023-fed622ff2c3b?w=800
1d6a6857-df7c-4b8c-a335-b47829923ec6,Spiti Valley (2),Spiti Valley,Himachal Pradesh,India,adventure,"Thrilling destination for trekking, skiing, and adventure sports.",Nov-Feb,10451,7.4,9.7,32.23,78.0551,https://images.unsplash.com/photo-1551632811-561732d1e306?w=800
f6b0ba64-8373-469f-a303-d8aed77fa022,Dalhousie (2),Dalhousie,Himachal Pradesh,India,hill_station,Scenic mountain retreat with breathtaking valley views.,Oct-Mar,18955,6.8,8.2,32.5417,76.0215,https://images.unsplash.com/photo-1506905925346-21bda4d32df4?w=800
b47e10dc-16e1-4ff5-b365-6148f92f9214,Jaipur (2),Jaipur,Rajasthan,India,heritage,Historic destination with ancient monuments and architectural marvels.,Jul-Sep,20293,7.7,8.0,26.8859,75.8057,https://images.unsplash.com/photo-1524492412937-b28074a5d7da?w=800
bab599ca-7a34-466a-bc90-508a7dc07f27,Jodhpur (2),Jodhpur,Rajasthan,India,heritage,Historic destination with ancient monuments and architectural marvels.,Apr-Jun,9727,8.5,7.1,26.1987,73.0377,https://images.unsplash.com/photo-1524492412937-b28074a5d7da?w=800
bcb768ae-2343-4988-a189-ef1be339fff2,Udaipur (2),Udaipur,Rajasthan,India,heritage,Historic destination with ancient monuments and architectural marvels.,Oct-Mar,13269,6.2,6.4,24.5383,73.6949,https://images.unsplash.com/photo-1524492412937-b28074a5d7da?w=800
2fd6c027-911a-4c42-b1be-2401677e0cb6,Jaisalmer (2),Jaisalmer,Rajasthan,India,desert,Vast desert with golden dunes and starry nights.,Oct-Mar,10806,6.9,7.1,26.8901,70.8995,https://images.unsplash.com/photo-1509316785289-025f5b846b35?w=800
49cb7ba4-ac76-4186-bae1-6ebcba24531d,Pushkar (2),Pushkar,Rajasthan,India,religious,Sacred pilgrimage site with spiritual significance.,Nov-Feb,5785,6.2,7.9,26.4782,74.5693,https://images.unsplash.com/photo-1545126218-ab2e43f54571?w=800
11cb5a43-24c2-4824-be49-cf25ae12e1dc,Bikaner (2),Bikaner,Rajasthan,India,heritage,Historic destination with ancient monuments and architectural marvels.,Jul-Sep,20955,7.8,6.1,28.0367,73.3079,https://images.unsplash.com/photo-1524492412937-b28074a5d7da?w=800
f9c72eac-0e9c-48d6-a2aa-fad235499e99,Mount Abu (2),Mount Abu,Rajasthan,India,hill_station,Scenic mountain retreat with breathtaking valley views.,Oct-Mar,19727,8.7,9.3,24.6104,72.6814,https://images.unsplash.com/photo-1506905925346-21bda4d32df4?w=800
e4c4e7fd-14cd-4ac8-8a72-b73dc68821c1,Ranthambore (2),Ranthambore,Rajasthan,India,national_park,Protected wildlife sanctuary with diverse fauna.,Jul-Sep,10661,9.5,6.4,26.0635,76.5216,https://images.unsplash.com/photo-1516026672322-bc52d61a55d5?w=800
af32599d-eea0-4d45-b50e-fab949741257,Kochi (2),Kochi,Kerala,India,city,"Vibrant urban destination with culture, cuisine, and nightlife.",Jul-Sep,37698,6.7,9.8,9.9665,76.228,https://images.unsplash.com/photo-1477959858617-67f85cf4f1df?w=800
cad95773-0d3e-464e-9a0e-61bc027241b1,Munnar (2),Munnar,Kerala,India,hill_station,Scenic mountain retreat with breathtaking valley views.,Jul-Sep,14370,6.9,6.4,10.1091,77.0117,https://images.unsplash.com/photo-1506905925346-21bda4d32df4?w=800
85cafe87-59f7-4391-9db2-317a704a63a6,Alleppey (2),Alleppey,Kerala,India,backwater,Serene backwater destination with houseboat stays.,Jul-Sep,16994,5.5,9.2,9.5259,76.3862,https://images.unsplash.com/photo-1602002418082-a4443e081dd1?w=800
1b60fa46-c4be-4eff-a5db-7cbcd66f320b,Thekkady (2),Thekkady,Kerala,India,national_park,Protected wildlife sanctuary with diverse fauna.,Year-round,17208,7.5,9.3,9.5786,77.1899,https://images.unsplash.com/photo-1516026672322-bc52d61a55d5?w=800
97f42476-459b-4701-b662-2b8d8a36f2c2,Kovalam (2),Kovalam,Kerala,India,beach,Stunning coastal destination with golden sands and azure waters.,Year-round,19544,6.4,5.9,8.3755,77.0043,https://images.unsplash.com/photo-1507525428034-b723cf961d3e?w=800
d249fbf1-8df3-4a17-a72c-b7dacf0a6419,Varkala (2),Varkala,Kerala,India,beach,Stunning coastal destination with golden sands and azure waters.,Nov-Feb,11183,9.1,8.1,8.7188,76.7104,https://images.unsplash.com/photo-1507525428034-b723cf961d3e?w=800
17fe679e-8774-4932-9115-de671b5c593a,Wayanad (2),Wayanad,Kerala,India,nature,Pristine natural destination with lush landscapes and wildlife.,Year-round,10977,8.4,5.4,11.6649,76.1567,https://images.unsplash.com/photo-1441974231531-c6227db76b6e?w=800
440d97fc-9d57-47a4-a1d9-99dfd9cd7bb5,Bangalore (2),Bangalore,Karnataka,India,city,"Vibrant urban destination with culture, cuisine, and nightlife.",Nov-Feb,16579,6.0,7.6,13.0187,77.5977,https://images.unsplash.com/photo-1477959858617-67f85cf4f1df?w=800
68a55ad7-7c6a-45fb-a8f5-2d339d71ef21,Mysore (2),Mysore,Karnataka,India,heritage,Historic destination with ancient monuments and architectural marvels.,Apr-Jun,19606,6.2,9.4,12.3402,76.6861,https://images.unsplash.com/photo-1524492412937-b28074a5d7da?w=800
97011fc8-2370-4448-a5c3-f17d6e83024e,Coorg (2),Coorg,Karnataka,India,hill_station,Scenic mountain retreat with breathtaking valley views.,Apr-Jun,17231,9.0,8.9,12.4212,75.6957,https://images.unsplash.com/photo-1506905925346-21bda4d32df4?w=800
f20638eb-75b7-439c-b671-18030eb2b289,Hampi (2),Hampi,Karnataka,India,heritage,Historic destination with ancient monuments and architectural marvels.,Nov-Feb,20092,8.2,8.2,15.3247,76.4946,https://images.unsplash.com/photo-1524492412937-b28074a5d7da?w=800
f7e60a6e-d58e-48ed-b60b-5bf44a593665,Gokarna (2),Gokarna,Karnataka,India,beach,Stunning coastal destination with golden sands and azure waters.,Year-round,19985,5.9,6.9,14.5243,74.2812,https://images.unsplash.com/photo-1507525428034-b723cf961d3e?w=800
293cf04e-fe41-43b2-a681-b0be27cd0c85,Chikmagalur (2),Chikmagalur,Karnataka,India,hill_station,Scenic mountain retreat with breathtaking valley views.,Apr-Jun,16023,8.5,6.3,13.3042,75.7859,https://images.unsplash.com/photo-1506905925346-21bda4d32df4?w=800
7dd3cfd6-d2da-40a7-ae51-85d4026353ce,Chennai (2),Chennai,Tamil Nadu,India,city,"Vibrant urban destination with culture, cuisine, and nightlife.",Apr-Jun,13550,8.2,7.3,13.0947,80.315,https://images.unsplash.com/photo-1477959858617-67f85cf4f1df?w=800
f7b40749-0a94-4c49-ba98-0d020d412c54,Ooty (2),Ooty,Tamil Nadu,India,hill_station,Scenic mountain retreat with breathtaking valley views.,Apr-Jun,19995,7.9,8.1,11.4199,76.6896,https://images.unsplash.com/photo-1506905925346-21bda4d32df4?w=800
83a17754-156c-4263-8bf2-b4b5ec641c87,Kodaikanal (2),Kodaikanal,Tamil Nadu,India,hill_station,Scenic mountain retreat with breathtaking valley views.,Apr-Jun,15637,7.1,5.7,10.2827,77.4696,https://images.unsplash.com/photo-1506905925346-21bda4d32df4?w=800
44bdf9cf-3a0d-4ef7-a4c9-6eee166173ab,Mahabalipuram (2),Mahabalipuram,Tamil Nadu,India,heritage,Historic destination with ancient monuments and architectural marvels.,Jul-Sep,7902,5.9,9.3,12.5798,80.1882,https://images.unsplash.com/photo-1524492412937-b28074a5d7da?w=800
